bin	completeness_checkm1	contamination_checkm1	strain_heterogeneity_checkm1	completeness_checkm2	contamination_checkm2	contigs	longest_contig	genome_size	gc	contig_n50	contig_n90	aun	n_per_100kb	cov	r_abund	bakta_cds_all	bakta_cds_hyp	bakta_cds_dens	bakta_trna_all	bakta_trna_uniq	bakta_16s	bakta_23s	bakta_5s	barrnap_16s	barrnap_23s	barrnap_5s	custom_trna_uniq	bin_status	cbin_status	gunc_css	gunc_rrs	gunc_pass	var_n	var_perc	gtdb_tax	gtdb_ref	gtdb_ani	gtdb_af	gtdb_msa	gtdb_red	gtdb_warning	rrna_tax	rrna_tophit	rrna_alnlen	wf_name	wf_read_mode	wf_binning_mode	wf_v	wf_date	accession
MFD10821-6B.bin.2.740	54.49	1.71	0	55.63	1	41	368770	3030662	58.97	112596	37341	131491.5	0	5.633997	0.099667445	2706	1018	83.4	26	15	0	0	0	0	0	0	14	MQ	N	0.07	0.39	True	20910	0.69	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Korobacteraceae;g__Bog-257;s__	N/A	N/A	N/A	60.6	0.95885	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877075.1
MFD10821-6B.bin.2.746	77.82	6.76	7.69	80.82	5.64	50	176291	2498109	41.96	69597	27577	77619.8	0	5.0315065	0.089009166	2810	1743	88.1	47	20	0	0	1	0	1	1	20	MQ	N	0.08	0.35	True	588	0.024	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__JAAKFR01;g__;s__	N/A	N/A	N/A	68.03	0.77312	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977872885.1
MFD10821-6B.bin.2.754	61.11	2.56	0	66.41	0.27	45	224991	2832554	59.75	90607	30678	103052	0	5.5112596	0.09749617	2571	875	82.5	22	15	1	0	0	1	0	0	13	MQ	N	0.08	0.46	True	9453	0.334	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__Palsa-189;s__	N/A	N/A	N/A	64.54	0.89078	N/A	G003224235 d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidoferrales;f__UBA7541;g__QHYU01;s__QHYU01-sp003224235	94	1526	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977876655.1
MFD10821-6B.bin.2.761	70.09	1.71	50	68.4	0.92	46	191566	2735411	59.32	84838	27093	93369.3	0	5.4595304	0.096581064	2477	901	85.9	35	18	0	0	0	0	0	0	18	MQ	N	0.11	0.37	True	13204	0.483	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__DASPOJ01;s__	N/A	N/A	N/A	69.86	0.88852	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977872875.1
MFD10821-6B.bin.2.762	86.32	2.56	33.33	86.75	4.28	16	1794951	3751891	60.05	578277	94358	1044540.4	0	7.742508	0.13696776	3240	962	86.8	38	20	1	1	1	1	1	1	19	MQ	N	0.02	0.45	True	18853	0.502	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__Palsa-295;s__	N/A	N/A	N/A	79.31	0.89494	N/A	GB-GCA-003131985.1-PKWH01000230.1 d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidoferrales;f__UBA7541;g__Palsa-295;s__Palsa-295-sp003167215	97	1528	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977875225.1
MFD10821-6B.bin.2.764	62.55	4.27	0	57.63	2.31	54	209869	2877791	58.53	64573	33401	83113.9	0	5.2802234	0.093409054	2651	1005	85.9	29	17	0	0	0	0	0	0	17	MQ	N	0.06	0.4	True	2675	0.093	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__Palsa-295;s__	N/A	N/A	N/A	54.98	0.96783	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873405.1
MFD10821-6B.bin.2.769	78.41	2.27	0	75.34	3.12	11	1359648	4147581	58.88	606761	147030	745339.1	0	9.007522	0.1593463	3704	1908	88.4	46	19	1	1	1	1	1	1	19	MQ	N	0	0.39	True	6762	0.163	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__PALSA-1353;s__	GCA_036267155.1	92.51	0.696	63.44	0.98908	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	MJ030-2-barcode74-umi113144bins-ubs-4 d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__UBA2421;s__	93.2	1471	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977887515.1
MFD10821-6B.bin.2.781	83.48	5.56	28.57	78.26	3.71	21	1247918	3180351	70.51	293644	70984	598633.4	0	8.944558	0.15823247	2836	1045	88.2	46	21	1	1	1	1	1	1	20	MQ	N	0.04	0.45	True	21374	0.672	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__;s__	N/A	N/A	N/A	81.89	0.85198	N/A	GB-GCA-003166655.1-PMVF01000076.1 d__Bacteria;p__Actinomycetota;c__Acidimicrobiia_401430;o__Acidimicrobiales;f__RAAP-2;g__Bog-515;s__Bog-515-sp003155135	96.8	1520	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977876245.1
MFD10821-6B.bin.2.785	63.54	3.12	0	62.27	0.77	42	313826	3194004	65.41	115039	39485	144437.4	0	6.7805114	0.11994968	2842	765	91.4	47	20	0	0	0	0	0	0	18	MQ	N	0.18	0.3	True	7863	0.246	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__	GCA_036273095.1	86.41	0.28	65.65	0.97869	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977875065.1
MFD10821-6B.bin.2.793	79.05	2.51	11.11	80.91	1.41	53	111616	2520510	67.49	66159	26053	63499.4	0	5.903773	0.10443988	2280	771	88.6	31	18	0	0	0	0	0	0	18	MQ	N	0.22	0.31	True	12774	0.507	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__	N/A	N/A	N/A	83.42	0.97127	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977874095.1
MFD10821-6B.bin.2.799	92.23	9.83	88.89	86.44	9.41	26	1309392	4195542	66.5	423007	64618	601305.9	0	7.2357354	0.12800276	3986	1413	86	42	20	2	2	3	2	5	3	20	MQ	N	0.02	0.43	True	28377	0.676	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-756;s__	N/A	N/A	N/A	77.18	0.92458	N/A	GB-GCA-003138855.1-PLHF01000011.1 d__Bacteria;p__Actinomycetota;c__Acidimicrobiia_401430;o__Acidimicrobiales;f__RAAP-2;g__Bog-756;s__Bog-756-sp003138855	99.2	1520	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877425.1
MFD10821-6B.bin.2.804	95.44	3.21	77.78	90.25	8.65	10	1874310	7162679	68.54	1001028	323020	1276442.4	0	22.413029	0.39649457	6849	1812	88	36	20	1	1	1	1	1	1	19	MQ	N	0.02	0.36	True	34939	0.488	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__	GCA_035504535.1	87.1	0.293	86.42	0.98505	N/A	AB597950 d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;s__Conexibacter-arvalis	95.9	1474	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977878475.1
MFD10821-6B.bin.2.808	84.62	2.99	0	79.8	1.38	17	749365	4462523	65.43	338648	160606	433935.2	0	7.4568644	0.13191462	4322	2154	86	32	16	1	1	1	1	1	1	16	MQ	N	0.04	0.41	True	26919	0.603	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__Fen-671;s__	N/A	N/A	N/A	71.94	0.98023	N/A	G003166025 d__Bacteria;p__Actinomycetota;c__Acidimicrobiia_401430;o__Acidimicrobiales;f__Palsa-688;g__Fen-671;s__Fen-671-sp003166025	97.7	809	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977875105.1
MFD10821-6B.bin.2.809	82.97	3.88	40	91.69	4.17	11	1457693	4425239	58.85	939156	274497	873850.5	0	10.637449	0.18818031	3759	1028	86.4	45	19	1	1	1	1	1	1	19	HQ	N	0.12	0.57	True	49743	1.124	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Occallatibacter;s__	N/A	N/A	N/A	70.29	0.97756	N/A	MJ033-1-barcode33-umi31217bins-ubs-7 d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Occallatibacter;s__	99.9	1471	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977887445.1
MFD10821-6B.bin.2.817	87.18	4.27	50	86.05	3.03	15	1122144	3678457	67.79	441823	86845	574807.2	0	7.670388	0.13569193	3644	1358	89.4	44	20	1	1	1	1	1	1	20	MQ	N	0.05	0.43	True	8496	0.231	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__	GCA_035483595.1	83.95	0.183	83.14	0.97164	N/A	G001313025 d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	95.4	1521	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977874965.1
MFD10821-6B.bin.2.820	67.24	0	0	75.81	1.26	65	155322	3353254	55.01	64251	28697	69386.9	0	4.150284	0.07342002	3496	1714	86.6	25	15	0	0	0	0	0	0	14	MQ	N	0.05	0.31	True	316	0.009	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__;s__	N/A	N/A	N/A	47.48	0.83716	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977875005.1
MFD10821-6B.bin.2.824	55.17	1.72	100	50.45	1.09	21	622146	3818989	70.54	289829	101788	325935.2	0	10.116919	0.17897195	3519	1039	86.2	18	13	2	2	1	2	2	1	11	MQ	N	0.03	0.54	True	44072	1.154	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__	GCA_036509215.1	90.47	0.454	43.78	0.98434	N/A	MN209171 d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__Trebonia-kvetii	95.8	1511	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873705.1
MFD10821-6B.bin.2.836	56.9	0	0	66.23	3.58	20	663530	3373076	62.74	312396	66783	317923.4	0	7.4285	0.13141285	3151	725	87.4	31	17	0	0	0	0	0	0	17	MQ	N	0.01	0.58	True	3978	0.118	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__	GCA_030037065.1	84.29	0.168	44.86	0.96691	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977888035.1
MFD10821-6B.bin.2.838	72.73	3.74	37.5	72.64	3.12	33	435257	4218535	68.71	247469	66411	238828.3	0	6.9234953	0.12247913	4126	1156	88.3	33	19	0	0	0	0	0	0	20	MQ	N	0.03	0.5	True	16978	0.402	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__JAJYUU01;s__JAJYUU01 sp035484155	GCA_035484155.1	96.95	0.788	63.74	N/A	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877915.1
MFD10821-6B.bin.2.839	98.93	4.06	11.11	97.59	7.58	2	8177459	9125855	70.42	8177459	948396	7426185.3	0	30.560379	0.54062414	8479	2297	87.3	53	22	1	1	1	1	2	1	22	MQ	N	0	0.55	True	19067	0.209	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-504;s__	N/A	N/A	N/A	91.92	0.94069	N/A	GB-GCA-000620205.1-JHVP01000028.1 d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Geodermatophilaceae;g__Modestobacter;s__	94	1259	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877055.1
MFD10821-6B.bin.2.842	75.05	1.84	33.33	71.88	1.53	33	506239	4511757	61.7	214117	63373	247701.1	0	6.815225	0.12056379	4340	661	84.9	40	19	1	1	1	1	2	1	20	MQ	N	0.45	0.77	True	33081	0.733	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	GCA_038239905.1	89.45	0.434	65.43	0.97807	N/A	MJ034-1-barcode31-umi18949bins-ubs-12 d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales_505101;f__Xanthobacteraceae;g__Bradyrhizobium_503403;s__Bradyrhizobium-ottawaense_A	100	1458	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873395.1
MFD10821-6B.bin.2.847	63.74	2.1	0	58.41	1.61	49	130149	2163992	66.13	53793	26014	65676.7	0	5.1478076	0.09106658	2017	658	88.8	21	10	1	0	0	1	0	0	10	MQ	N	0.23	0.28	True	8339	0.385	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__	GCA_036267195.1	84.52	0.19	53.95	0.96324	N/A	MJ034-1-barcode32-umi22278bins-ubs-7 d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	97.9	1507	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977872585.1
MFD10821-6B.bin.2.848	79.5	5.08	45.45	82.13	7.16	11	1796481	6177647	69.9	1749252	193088	1227110.4	0	12.710464	0.22485268	5724	1658	85	41	19	1	1	1	1	2	1	17	MQ	N	0.04	0.52	True	14853	0.24	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__JAJYUU01;s__	N/A	N/A	N/A	80.76	0.96919	N/A	G000719025 d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Kineosporiaceae;g__Kineosporia;s__Kineosporia-aurantiaca	93	1311	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873415.1
MFD10821-6B.bin.2.85	75.64	8.97	36.36	69.65	3.75	29	528649	2936158	68.58	139916	45697	203764.6	0	6.6616244	0.11784653	2842	1076	87.2	32	19	0	0	0	0	0	0	20	MQ	N	0.06	0.29	True	6783	0.231	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Palsa-461;s__	N/A	N/A	N/A	63.78	0.95259	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977875935.1
MFD10821-6B.bin.2.851	57.05	1.72	0	53.05	1.9	58	199760	3084790	56.68	61828	28207	82185	0	4.3080883	0.07621164	2901	1266	84.4	34	17	1	1	1	1	1	1	17	MQ	N	0.06	0.43	True	1023	0.033	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__;s__	N/A	N/A	N/A	40.33	0.8256	N/A	GB-GCA-013286465.1-JABDFR010000009.1 d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidoferrales;f__UBA7541;g__Palsa-295;s__	95.4	1426	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977872555.1
MFD10821-6B.bin.2.856	85.09	5.45	21.43	83.91	3.93	65	519027	5351720	53.73	177988	33293	216513.3	0	7.764358	0.1373543	4603	1416	91.1	37	18	1	1	1	1	1	1	19	MQ	N	0.15	0.58	True	11767	0.22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	N/A	N/A	N/A	66.72	0.98106	N/A	MJ033-1-barcode33-umi11981bins-ubs-24 d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__Puia-dinghuensis	99.5	1496	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977874825.1
MFD10821-6B.bin.2.857	60.5	0.84	100	62.71	0.09	13	672339	3460644	61.85	359304	156993	389685.6	0	8.066096	0.14269215	3146	1093	84.2	32	18	2	2	2	2	3	2	18	MQ	N	0.03	0.25	True	28090	0.812	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__JAKAVN01;s__	N/A	N/A	N/A	60.88	0.95776	N/A	G009765975 d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodopila_506777;s__Rhodopila-sp009765975	96	1483	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977878205.1
MFD10821-6B.bin.2.863	58.62	1.72	100	56.31	5.81	14	1483917	4683868	64.85	935271	126005	802098.2	0	7.679493	0.135853	4486	631	88	44	18	1	1	1	1	1	1	15	MQ	N	0.08	0.69	True	28198	0.602	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	GCF_035570115.1	91.78	0.489	49.11	0.99301	N/A	EU919229 d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium-paraterrae	98.5	1333	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977878455.1
MFD10821-6B.bin.2.866	68.55	0	0	72.15	1.49	17	484375	2933581	66.4	262606	104002	268279.5	0	7.492946	0.13255292	2809	1090	89.4	42	17	1	1	1	2	1	1	17	MQ	N	0.04	0.44	True	9075	0.309	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__	N/A	N/A	N/A	65.67	0.96671	N/A	CP001854 d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;s__Conexibacter-woesei	97	761	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873055.1
MFD10821-6B.bin.2.867	95.05	1.14	0	86.71	2.2	5	2779056	5270698	59.54	2779056	2010069	2261825.5	0	14.378311	0.25435752	4390	2146	89.9	76	21	1	1	1	1	1	1	22	MQ	N	0	0.41	True	6415	0.122	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__;s__	N/A	N/A	N/A	80.62	0.87354	N/A	MJ030-2-barcode74-umi113144bins-ubs-4 d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__UBA2421;s__	93.5	1471	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977875725.1
MFD10821-6B.bin.2.870	85.13	2.59	0	86.02	1.74	43	466612	4443218	58.92	157746	43912	179397.5	0	6.2076726	0.10981597	3822	1045	86.8	29	16	1	1	1	1	1	1	16	MQ	N	0.06	0.54	True	4117	0.093	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Occallatibacter;s__	N/A	N/A	N/A	76.27	0.96231	N/A	MJ033-1-barcode33-umi10531bins-ubs-29 d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Occallatibacter;s__	98.8	1469	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977874695.1
MFD10821-6B.bin.2.874	59.32	2.61	33.33	62.06	0.37	32	430201	4033286	60.03	154113	66624	201494.1	0	6.608437	0.11690563	3674	1133	88.3	22	14	0	0	0	0	0	0	13	MQ	N	0.05	0.45	True	8901	0.221	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-187;s__	GCA_035507655.1	82.37	0.161	64.34	0.97793	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873095.1
MFD10821-6B.bin.2.876	69.85	4.7	71.43	62.2	4.24	27	841667	2753031	69.2	169519	38010	354986	0	6.1932797	0.109561354	2660	1109	85.9	28	17	0	0	0	0	0	0	17	MQ	N	0.06	0.25	True	9561	0.347	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__	N/A	N/A	N/A	61.93	0.9341	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877045.1
MFD10821-6B.bin.2.880	92.23	4.7	0	88.66	5.84	5	2518607	4652495	67.68	2518607	390109	1958695.9	0	9.496713	0.16800027	4332	1580	87.7	79	21	1	1	1	1	1	1	20	MQ	N	0.01	0.45	True	19920	0.428	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__	N/A	N/A	N/A	80.58	0.95181	N/A	MJ030-2-barcode74-umi58549bins-ubs-11 d__Bacteria;p__Actinomycetota;c__Acidimicrobiia_401430;o__Acidimicrobiales;f__RAAP-2;g__Bog-515;s__	98	1493	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977878305.1
MFD10821-6B.bin.2.892	78.22	1.71	0	74.68	2.71	33	430010	3042433	67.26	132644	43090	170594	0	5.6494565	0.099940926	2865	1153	87.8	42	18	1	1	1	1	1	1	17	MQ	N	0.07	0.46	True	5024	0.165	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__	N/A	N/A	N/A	74.27	0.96122	N/A	G001313025 d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	95	1521	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977874005.1
MFD10821-6B.bin.2.893	80.11	5.38	57.14	78.7	3.69	37	221573	1908572	44.24	64398	25675	100715.7	0	5.7451096	0.101633064	1985	942	92.4	37	20	0	0	0	0	0	0	19	MQ	N	0.22	0.35	True	8580	0.45	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Fredricksoniimonadaceae;g__JABDGZ01;s__	N/A	N/A	N/A	69.5	0.96024	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873085.1
MFD10821-6B.bin.2.904	67.35	2.58	40	77.83	2.57	59	276814	4099659	68.07	97472	35626	123012.1	0	6.2766685	0.111036524	3814	2381	88.5	35	19	1	1	1	1	1	1	19	MQ	N	0.07	0.35	True	12159	0.297	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__JAKAPL01;g__DATJNL01;s__	N/A	N/A	N/A	69.54	0.85489	N/A	RS-GCF-013340205.1-NZ-BJTG01000002.1 d__Bacteria;p__Myxococcota_A_473307;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter_A;s__	92.2	1556	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877285.1
MFD10821-6B.bin.2.906	59.45	0.88	0	64.18	0.96	64	182808	3732981	58.98	73298	28784	84080.8	0	6.9661646	0.12323396	3655	1649	89.9	30	16	0	0	0	0	0	0	13	MQ	N	0.05	0.43	True	20957	0.561	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__BOG-234;s__	N/A	N/A	N/A	51.41	0.98094	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977873265.1
MFD10821-6B.bin.2.910	82.25	5.52	100	82.47	5.62	17	810800	3169798	57.53	427464	86165	437506.5	0	7.581354	0.13411689	2800	648	87.3	47	21	0	0	0	0	0	0	20	MQ	N	0.03	0.59	True	22366	0.706	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Silvibacterium;s__	N/A	N/A	N/A	62.09	0.95037	N/A	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977876445.1
MFD10821-6B.bin.2.923	58.41	0	0	51.06	0.77	43	138249	2308694	59.65	61877	29265	72857.5	0	4.307793	0.076206416	2051	849	83.1	23	14	0	0	0	0	0	0	14	MQ	N	0.12	0.5	True	1289	0.056	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__PALSA-350;s__	GCA_036267335.1	93.66	0.512	51.19	0.98896	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	NA	NA	NA	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977877295.1
MFD10821-6B.bin.2.937	88.46	2.14	0	84.86	2.92	11	883890	3536737	67.82	525623	129458	558682.9	0	7.54554	0.13348332	3273	1346	89.4	58	20	1	1	1	1	1	1	21	MQ	N	0.01	0.45	True	18191	0.514	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__	GCA_036509655.1	87.74	0.258	88.07	0.98057	N/A	G001313025 d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	95.3	1521	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977872765.1
MFD10821-6B.bin.2.943	100	2.63	20	100	5.77	8	4922584	9053862	58.01	4922584	1068877	3372943.7	0	22.09795	0.39092073	7424	2049	86.5	52	21	1	1	1	1	1	1	20	MQ	N	0.02	0.53	True	24929	0.275	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__PALSA-350;s__	N/A	N/A	N/A	91.48	0.95603	N/A	MJ030-2-barcode50-umi22516bins-ubs-31 d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__;s__	99.9	1469	MFD10821-6B	Nanopore-simplex	extended	1.2.1	2025-10-05	GCA_977887195.1
